"@timestamp","@version","_id","_index","_score","_type","agent.ephemeral_id","agent.hostname","agent.id","agent.type","agent.version","ecs.version","event.dataset","event.module","event.timezone","fileset.name","host.architecture","host.containerized","host.hostname","host.id","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.platform","host.os.version","input.type","log.file.path","log.offset","service.type","system.syslog.hostname","system.syslog.message","system.syslog.pid","system.syslog.program","system.syslog.timestamp","system.syslog.timestamp_tz",tags,"td.client-decoy","td.client_addr","td.client_geoip.city_name","td.client_geoip.continent_code","td.client_geoip.country_code2","td.client_geoip.country_code3","td.client_geoip.country_name","td.client_geoip.dma_code","td.client_geoip.ip","td.client_geoip.latitude","td.client_geoip.location.lat","td.client_geoip.location.lon","td.client_geoip.longitude","td.client_geoip.postal_code","td.client_geoip.region_code","td.client_geoip.region_name","td.client_geoip.timezone","td.core","td.decoy_hostname","td.decoy_port","td.detector_addr","td.detector_geoip.city_name","td.detector_geoip.continent_code","td.detector_geoip.country_code2","td.detector_geoip.country_code3","td.detector_geoip.country_name","td.detector_geoip.dma_code","td.detector_geoip.ip","td.detector_geoip.latitude","td.detector_geoip.location.lat","td.detector_geoip.location.lon","td.detector_geoip.longitude","td.detector_geoip.postal_code","td.detector_geoip.region_code","td.detector_geoip.region_name","td.detector_geoip.timezone","td.hostname-core","td.loglevel","timestamp_raw"
"May 19, 2020 @ 20:54:40.000",1,jcK3LnIBDk9DYwwEkq04,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","439,775,319",system,motorllama,"May 19, 2020 16:54:40.161904 (Core 0) INFO: faileddecoy 95.47.57.56 visualizetst.bronsonhg.org 198.108.141.185:443",7332,tapdance,"May 19 16:54:40","May 19 16:54:40 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.47.57.56:198.108.141.185","95.47.57.56",Gyami,AS,TM,TM,Turkmenistan,,"95.47.57.56","37.907","37.907","58.47","58.47",,S,Ashgabat,"Asia/Ashgabat",0,"visualizetst.bronsonhg.org",443,"198.108.141.185",Kalamazoo,NA,US,US,"United States",563,"198.108.141.185","42.302","42.302","-85.588","-85.588",49007,MI,Michigan,"America/Detroit","motorllama:0",INFO,"May 19, 2020 16:54:40.161904"
"May 19, 2020 @ 20:54:39.000",1,l8K3LnIBDk9DYwwEkq05,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","439,774,215",system,motorllama,"May 19, 2020 16:54:39.973982 (Core 1) INFO: faileddecoy 95.85.102.32 encore.monroe.lib.mi.us 198.108.98.25:443",7332,tapdance,"May 19 16:54:39","May 19 16:54:39 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.85.102.32:198.108.98.25","95.85.102.32",Ashgabat,AS,TM,TM,Turkmenistan,,"95.85.102.32","37.95","37.95","58.383","58.383",,S,Ashgabat,"Asia/Ashgabat",1,"encore.monroe.lib.mi.us",443,"198.108.98.25",Monroe,NA,US,US,"United States",505,"198.108.98.25","41.905","41.905","-83.476","-83.476",48161,MI,Michigan,"America/Detroit","motorllama:1",INFO,"May 19, 2020 16:54:39.973982"
"May 19, 2020 @ 20:54:39.000",1,g8K3LnIBDk9DYwwEkq0y,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","439,774,064",system,motorllama,"May 19, 2020 16:54:39.973978 (Core 1) INFO: faileddecoy 95.85.102.32 velos.med.umich.edu 141.214.65.163:443",7332,tapdance,"May 19 16:54:39","May 19 16:54:39 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.85.102.32:141.214.65.163","95.85.102.32",Ashgabat,AS,TM,TM,Turkmenistan,,"95.85.102.32","37.95","37.95","58.383","58.383",,S,Ashgabat,"Asia/Ashgabat",1,"velos.med.umich.edu",443,"141.214.65.163","Ann Arbor",NA,US,US,"United States",505,"141.214.65.163","42.307","42.307","-83.706","-83.706",48105,MI,Michigan,"America/Detroit","motorllama:1",INFO,"May 19, 2020 16:54:39.973978"
"May 19, 2020 @ 20:54:39.000",1,iMK3LnIBDk9DYwwEkq00,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","439,774,369",system,motorllama,"May 19, 2020 16:54:39.973986 (Core 1) INFO: faileddecoy 95.85.102.32 www.akamaihd-staging.net 192.122.184.176:443",7332,tapdance,"May 19 16:54:39","May 19 16:54:39 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.85.102.32:192.122.184.176","95.85.102.32",Ashgabat,AS,TM,TM,Turkmenistan,,"95.85.102.32","37.95","37.95","58.383","58.383",,S,Ashgabat,"Asia/Ashgabat",1,"www.akamaihd-staging.net",443,"192.122.184.176",,NA,US,US,"United States",,"192.122.184.176","37.751","37.751","-97.822","-97.822",,,,"America/Chicago","motorllama:1",INFO,"May 19, 2020 16:54:39.973986"
"May 19, 2020 @ 20:54:39.000",1,lsK3LnIBDk9DYwwEkq05,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","439,774,677",system,motorllama,"May 19, 2020 16:54:39.973993 (Core 1) INFO: faileddecoy 95.85.102.32 adminsv.msu.edu 35.8.7.161:443",7332,tapdance,"May 19 16:54:39","May 19 16:54:39 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.85.102.32:35.8.7.161","95.85.102.32",Ashgabat,AS,TM,TM,Turkmenistan,,"95.85.102.32","37.95","37.95","58.383","58.383",,S,Ashgabat,"Asia/Ashgabat",1,"adminsv.msu.edu",443,"35.8.7.161","East Lansing",NA,US,US,"United States",551,"35.8.7.161","42.731","42.731","-84.485","-84.485",48824,MI,Michigan,"America/Detroit","motorllama:1",INFO,"May 19, 2020 16:54:39.973993"
"May 19, 2020 @ 20:54:39.000",1,jsK3LnIBDk9DYwwEkq04,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","439,773,904",system,motorllama,"May 19, 2020 16:54:39.973974 (Core 1) INFO: faileddecoy 95.85.102.32 webhosting12.itservices.msu.edu 35.8.12.113:443",7332,tapdance,"May 19 16:54:39","May 19 16:54:39 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.85.102.32:35.8.12.113","95.85.102.32",Ashgabat,AS,TM,TM,Turkmenistan,,"95.85.102.32","37.95","37.95","58.383","58.383",,S,Ashgabat,"Asia/Ashgabat",1,"webhosting12.itservices.msu.edu",443,"35.8.12.113","East Lansing",NA,US,US,"United States",551,"35.8.12.113","42.731","42.731","-84.485","-84.485",48824,MI,Michigan,"America/Detroit","motorllama:1",INFO,"May 19, 2020 16:54:39.973974"
"May 19, 2020 @ 20:54:39.000",1,ksK3LnIBDk9DYwwEkq05,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","439,774,526",system,motorllama,"May 19, 2020 16:54:39.973989 (Core 1) INFO: faileddecoy 95.85.102.32 www.muskegonisd.org 198.110.48.206:443",7332,tapdance,"May 19 16:54:39","May 19 16:54:39 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.85.102.32:198.110.48.206","95.85.102.32",Ashgabat,AS,TM,TM,Turkmenistan,,"95.85.102.32","37.95","37.95","58.383","58.383",,S,Ashgabat,"Asia/Ashgabat",1,"www.muskegonisd.org",443,"198.110.48.206",Muskegon,NA,US,US,"United States",563,"198.110.48.206","43.196","43.196","-86.272","-86.272",49441,MI,Michigan,"America/Detroit","motorllama:1",INFO,"May 19, 2020 16:54:39.973989"
"May 19, 2020 @ 20:54:34.000",1,T8K3LnIBDk9DYwwEeqy3,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","439,713,579",system,motorllama,"May 19, 2020 16:54:34.332725 (Core 2) INFO: faileddecoy 95.47.57.25 aaopes.miserver.it.umich.edu 141.211.54.243:443",7332,tapdance,"May 19 16:54:34","May 19 16:54:34 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.47.57.25:141.211.54.243","95.47.57.25",Gyami,AS,TM,TM,Turkmenistan,,"95.47.57.25","37.907","37.907","58.47","58.47",,S,Ashgabat,"Asia/Ashgabat",2,"aaopes.miserver.it.umich.edu",443,"141.211.54.243","Ann Arbor",NA,US,US,"United States",505,"141.211.54.243","42.307","42.307","-83.706","-83.706",48105,MI,Michigan,"America/Detroit","motorllama:2",INFO,"May 19, 2020 16:54:34.332725"
"May 19, 2020 @ 20:54:34.000",1,XcK3LnIBDk9DYwwEeqy9,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","439,713,432",system,motorllama,"May 19, 2020 16:54:34.332720 (Core 2) INFO: faileddecoy 95.47.57.25 tms-solutions.com 208.79.212.92:443",7332,tapdance,"May 19 16:54:34","May 19 16:54:34 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.47.57.25:208.79.212.92","95.47.57.25",Gyami,AS,TM,TM,Turkmenistan,,"95.47.57.25","37.907","37.907","58.47","58.47",,S,Ashgabat,"Asia/Ashgabat",2,"tms-solutions.com",443,"208.79.212.92",,NA,US,US,"United States",,"208.79.212.92","37.751","37.751","-97.822","-97.822",,,,"America/Chicago","motorllama:2",INFO,"May 19, 2020 16:54:34.332720"
"May 19, 2020 @ 20:54:30.000",1,FcK3LnIBDk9DYwwEa6sU,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","439,688,877",system,motorllama,"May 19, 2020 16:54:30.200086 (Core 3) INFO: faileddecoy 95.47.57.81 www.udmercy.edu 198.109.24.33:443",7332,tapdance,"May 19 16:54:30","May 19 16:54:30 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.47.57.81:198.109.24.33","95.47.57.81",Gyami,AS,TM,TM,Turkmenistan,,"95.47.57.81","37.907","37.907","58.47","58.47",,S,Ashgabat,"Asia/Ashgabat",3,"www.udmercy.edu",443,"198.109.24.33",Detroit,NA,US,US,"United States",505,"198.109.24.33","42.426","42.426","-83.152","-83.152",48221,MI,Michigan,"America/Detroit","motorllama:3",INFO,"May 19, 2020 16:54:30.200086"
"May 19, 2020 @ 20:54:30.000",1,VMK3LnIBDk9DYwwEb6sF,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","439,693,293",system,motorllama,"May 19, 2020 16:54:30.598583 (Core 1) INFO: faileddecoy 95.85.105.8 omeka-demo.lsait.lsa.umich.edu 141.211.211.26:443",7332,tapdance,"May 19 16:54:30","May 19 16:54:30 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.85.105.8:141.211.211.26","95.85.105.8",Atamyrat,AS,TM,TM,Turkmenistan,,"95.85.105.8","37.836","37.836","65.211","65.211",,L,Lebap,"Asia/Ashgabat",1,"omeka-demo.lsait.lsa.umich.edu",443,"141.211.211.26","Ann Arbor",NA,US,US,"United States",505,"141.211.211.26","42.307","42.307","-83.706","-83.706",48105,MI,Michigan,"America/Detroit","motorllama:1",INFO,"May 19, 2020 16:54:30.598583"
"May 19, 2020 @ 20:54:30.000",1,G8K3LnIBDk9DYwwEa6sX,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","439,689,166",system,motorllama,"May 19, 2020 16:54:30.200094 (Core 3) INFO: faileddecoy 95.47.57.81 powerschool.madison-academy.org 208.92.218.231:443",7332,tapdance,"May 19 16:54:30","May 19 16:54:30 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.47.57.81:208.92.218.231","95.47.57.81",Gyami,AS,TM,TM,Turkmenistan,,"95.47.57.81","37.907","37.907","58.47","58.47",,S,Ashgabat,"Asia/Ashgabat",3,"powerschool.madison-academy.org",443,"208.92.218.231",,NA,US,US,"United States",,"208.92.218.231","37.751","37.751","-97.822","-97.822",,,,"America/Chicago","motorllama:3",INFO,"May 19, 2020 16:54:30.200094"
"May 19, 2020 @ 20:54:30.000",1,HcK3LnIBDk9DYwwEa6sb,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","439,689,484",system,motorllama,"May 19, 2020 16:54:30.200103 (Core 3) INFO: faileddecoy 95.47.57.81 www.lsi.umich.edu 141.211.182.142:443",7332,tapdance,"May 19 16:54:30","May 19 16:54:30 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.47.57.81:141.211.182.142","95.47.57.81",Gyami,AS,TM,TM,Turkmenistan,,"95.47.57.81","37.907","37.907","58.47","58.47",,S,Ashgabat,"Asia/Ashgabat",3,"www.lsi.umich.edu",443,"141.211.182.142","Ann Arbor",NA,US,US,"United States",505,"141.211.182.142","42.278","42.278","-83.741","-83.741",48109,MI,Michigan,"America/Detroit","motorllama:3",INFO,"May 19, 2020 16:54:30.200103"
"May 19, 2020 @ 20:54:30.000",1,IMK3LnIBDk9DYwwEa6sd,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","439,688,736",system,motorllama,"May 19, 2020 16:54:30.200079 (Core 3) INFO: faileddecoy 95.47.57.81 api.vgz.nl 141.193.177.49:443",7332,tapdance,"May 19 16:54:30","May 19 16:54:30 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.47.57.81:141.193.177.49","95.47.57.81",Gyami,AS,TM,TM,Turkmenistan,,"95.47.57.81","37.907","37.907","58.47","58.47",,S,Ashgabat,"Asia/Ashgabat",3,"api.vgz.nl",443,"141.193.177.49",,NA,US,US,"United States",,"141.193.177.49","37.751","37.751","-97.822","-97.822",,,,"America/Chicago","motorllama:3",INFO,"May 19, 2020 16:54:30.200079"
